% E S A B V L (calculated)
0	0	0	0	2.7857	8.254
0	0	0	0	2.7857	8.758
0	0	0	0	2.7857	8.868
0	0	0	0	2.7857	8.971
0	0	0	0	2.7857	8.885
0	0	0	0	2.9266	8.827
0	0	0	0	2.9266	8.792
0	0	0	0	2.9266	8.749
0	0	0	0	2.9266	8.812
0	0	0	0	2.9266	8.736
0	0	0	0	3.0675	9.247
0	0	0	0	3.0675	9.626
0	0	0	0	3.0675	9.191
0	0	0	0	3.0675	9.268
0	0	0	0	3.0675	9.378
0	0	0	0	3.2084	10.011
0	0	0	0	3.2084	10.058
0	0	0	0	3.2084	10.362
0	0	0	0	3.2084	9.716
0	0	0	0	3.2084	9.71
0	0	0	0	3.3493	10.397
0	0	0	0	3.3493	10.467
0	0	0	0	3.3493	10.205
0	0	0	0	3.3493	10.432
0	0	0	0	3.3493	10.135
0	0	0	0	3.4902	11.006
0	0	0	0	3.4902	11.007
0	0	0	0	3.4902	10.996
0	0	0	0	3.4902	10.75
0	0	0	0	3.4902	11.133
0	0	0	0	3.6311	11.365
0	0	0	0	3.6311	11.491
0	0	0	0	3.6311	11.524
0	0	0	0	3.6311	11.575
0	0	0	0	3.6311	11.342
0	0	0	0	3.772	12.129
0	0	0	0	3.772	11.981
0	0	0	0	3.772	11.74
0	0	0	0	3.772	11.625
0	0	0	0	3.772	12.088
0	0	0	0	3.9129	12.046
0	0	0	0	3.9129	13.045
0	0	0	0	3.9129	12.189
0	0	0	0	3.9129	12.141
0	0	0	0	3.9129	12.141
0	0	0	0	4.0538	12.613
0	0	0	0	4.0538	12.935
0	0	0	0	4.0538	12.952
0	0	0	0	4.0538	13.129
0	0	0	0	4.0538	12.81
0	0	0	0	4.1947	13.866
0	0	0	0	4.1947	13.657
0	0	0	0	4.1947	13.523
0	0	0	0	4.1947	13.42
0	0	0	0	4.1947	13.24
0	0	0	0	4.3356	13.88
0	0	0	0	4.3356	14.453
0	0	0	0	4.3356	14.485
0	0	0	0	4.3356	13.917
0	0	0	0	4.3356	13.883
0.63	0.46	0	0.21	1.28	4.714
0.68	0.56	0	0.26	1.28	4.884
0.63	0.54	0	0.21	1.28	4.518
0.63	0.48	0	0.17	1.28	4.8
0.63	0.48	0	0.17	1.28	4.647
0.62	0.54	0	0.15	1.4209	5.314
0.69	0.56	0	0.24	1.4209	5.332
0.63	0.46	0	0.21	1.4209	5.187
0.68	0.56	0	0.26	1.4209	5.356
0.63	0.54	0	0.21	1.4209	4.935
0.72	0.76	0	0.28	1.5618	5.847
0.72	0.57	0	0.28	1.5618	5.847
0.68	0.56	0	0.26	1.5618	5.829
0.63	0.54	0	0.2	1.5618	5.61
0.65	0.46	0	0.33	1.5618	5.299
0.69	0.56	0	0.24	1.7027	6.124
0.69	0.56	0	0.22	1.7027	6.1
0.63	0.54	0	0.2	1.7027	6.091
0.69	0.47	0	0.25	1.7027	6.174
0.72	0.57	0	0.3	1.7027	6.343
0.63	0.48	0	0.17	1.8436	6.809
0.72	0.49	0	0.36	1.8436	6.388
0.72	0.57	0	0.28	1.8436	6.638
0.68	0.47	0	0.27	1.8436	6.67
0.63	0.48	0	0.17	1.8436	6.545
0.72	0.49	0	0.3	1.9845	7.007
0.69	0.47	0	0.25	1.9845	6.965
0.72	0.49	0	0.38	1.9845	6.946
0.72	0.49	0	0.44	1.9845	6.922
0.69	0.47	0	0.25	1.9845	6.965
0.68	0.47	0	0.27	2.1254	7.308
0.72	0.49	0	0.3	2.1254	7.479
0.69	0.47	0	0.25	2.1254	7.284
0.72	0.49	0	0.44	2.1254	7.362
0.68	0.47	0	0.27	2.1254	7.674
0.69	0.56	0	0.24	2.2663	8.053
0.72	0.49	0	0.3	2.2663	8.195
0.63	0.46	0	0.21	2.2663	8.17
0.69	0.47	0	0.23	2.2663	7.895
0.69	0.56	0	0.22	2.2663	8.029
0.69	0.47	0	0.3	2.4072	8.098
0.69	0.47	0	0.23	2.4072	8.214
0.69	0.47	0	0.32	2.4072	8.091
0.66	0.73	0	0.27	2.4072	8.27
0.66	0.47	0	0.27	2.4072	8.057
0.63	0.54	0	0.2	2.5481	9.161
0.63	0.46	0	0.21	2.5481	9.057
0.69	0.56	0	0.22	2.5481	8.82
0.69	0.47	0	0.3	2.5481	8.57
0.72	0.49	0	0.3	2.5481	8.927
0.63	0.46	0	0.21	2.689	9.297
0.69	0.56	0	0.24	2.689	9.296
0.69	0.56	0	0.24	2.689	9.296
0.62	0.54	0	0.15	2.689	9.657
0.72	0.49	0	0.32	2.689	9.432
0.69	0.56	0	0.24	2.8299	9.828
0.69	0.47	0	0.25	2.8299	9.685
0.63	0.46	0	0.21	2.8299	9.886
0.72	0.49	0	0.3	2.8299	9.893
0.68	0.47	0	0.34	2.8299	9.441
0.72	0.49	0	0.3	2.9708	10.528
0.7	0.49	0	0.31	2.9708	10.027
0.69	0.47	0	0.32	2.9708	9.867
0.7	0.49	0	0.31	2.9708	10.173
0.72	0.49	0	0.32	2.9708	10.582
0.63	0.46	0	0.21	3.1117	10.568
0.72	0.57	0	0.36	3.1117	10.785
0.72	0.49	0	0.38	3.1117	10.641
0.72	0.49	0	0.32	3.1117	11.084
0.69	0.47	0	0.32	3.1117	10.486
0.72	0.49	0	0.3	3.2526	10.971
